;id;contactid;opportunityid;role;contact_id;contact_accountid;contact_fullname;contact_job_title;opportunity_id;opportunity_accountid;opportunity_type;opportunity_ownerid;opportunity_deal_license_activation_start_date__c;opportunity_deal_license_activation_end_date__c;opportunity_closedate;opportunity_createddate;opportunity_opportunity_stage_status__c;opportunity_leadsource_category__c;opportunity_deal_total_non_recurring__c;opportunity_deal_total_recurring__c;opportunity_currencyisocode;opportunity_LeadSource;opportunity_Deal_use_case__c;opportunity_name
364;00K090000019M0lEAE;00309000003rVXDAA2;00609000002IudhAAC;Champion;00309000003rVXDAA2;00109000005ftcpAAA;Joseph Cook;Data scientist;00609000002IudhAAC;00109000005ftcpAAA;New Business;00509000000V8fJAAS; ; ;2019-01-30;2018-07-20;Lost;Marketing;0.0;0.0;EUR; ; ;Enterprise-wide disintermediate database
365;00K090000019M0mEAE;00309000003rVXYAA2;00609000002IvTaAAK;Champion;00309000003rVXYAA2;00109000005fwVIAAY;Noah Ramirez;Dramatherapist;00609000002IvTaAAK;00109000005fwVIAAY;New Business;00509000000V8dTAAS; ; ;2019-04-08;2018-07-23;Lost;Marketing;0.0;0.0;EUR; ; ;Distributed asynchronous capability
366;00K090000019M0nEAE;00309000003rVXaAAM;00609000002IueiAAC;Champion;00309000003rVXaAAM;00109000005ftqaAAA;Melissa Harper;Wellsite geologist;00609000002IueiAAC;00109000005ftqaAAA;New Business;00509000000V8dTAAS;2020-11-01;2021-10-31;2020-10-15;2020-09-13;Won;Sales Generated;34701.69;225883.8;EUR;Sales Generated Lead - by AE/AM; ;Universal real-time standardization
367;00K090000019M0oEAE;00309000003rVXdAAM;00609000002IvSfAAK;Champion;00309000003rVXdAAM; ;Valerie Taylor;Contractor;00609000002IvSfAAK;00109000005fvDXAAY;New Business;00509000000V8dTAAS; ; ;2019-02-28;2019-02-28;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Horizontal value-added policy
368;00K090000019M0pEAE;00309000003rVXeAAM;00609000002IvScAAK;Champion;00309000003rVXeAAM; ;Crystal Short;Youth worker;00609000002IvScAAK;00109000005fvDXAAY;New Business;00509000000V8dTAAS; ; ;2019-02-04;2018-12-19;Lost;Marketing;0.0;0.0;EUR; ; ;Distributed bi-directional array
369;00K090000019M0qEAE;00309000003rVXlAAM;00609000002IuidAAC;Champion;00309000003rVXlAAM;00109000005fu5AAAQ;Kathryn Kirby;Scientist, research (medical);00609000002IuidAAC;00109000005fu5AAAQ;New Business;00509000000V8f4AAC; ; ;2018-09-24;2018-07-26;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Profit-focused 24/7 solution
370;00K090000019M0rEAE;00309000003ro0DAAQ;00609000002IuPSAA0;Champion;00309000003ro0DAAQ;00109000005fsUdAAI;Cindy Maldonado;Occupational psychologist;00609000002IuPSAA0;00109000005fsUdAAI;New Business;00509000000V8dwAAC; ; ;2019-02-15;2018-12-13;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Reverse-engineered upward-trending product
371;00K090000019M0sEAE;00309000003rozsAAA;00609000002IuLKAA0;Champion;00309000003rozsAAA;00109000005g2R2AAI;David Dawson;Insurance account manager;00609000002IuLKAA0;00109000005fsIkAAI;New Business;00509000000WaKKAA0; ; ;2018-12-03;2018-10-10;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Team-oriented neutral orchestration
372;00K090000019M0tEAE;00309000003rmPpAAI;00609000002IuIaAAK;Champion;00309000003rmPpAAI;00109000005fsBsAAI;Martin Williams;Dance movement psychotherapist;00609000002IuIaAAK;00109000005fsBsAAI;New Business;00509000000V8eGAAS; ; ;2018-12-05;2018-08-14;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;De-engineered composite capacity
373;00K090000019M0uEAE;00309000003rnsPAAQ;00609000002Iuk7AAC;Champion;00309000003rnsPAAQ;00109000005fuGLAAY;David Campbell;Scientist, marine;00609000002Iuk7AAC;00109000005fuGLAAY;New Business;00509000000V8gMAAS; ; ;2018-09-20;2018-07-25;Lost;Marketing;0.0;0.0;EUR; ; ;Quality-focused bi-directional analyzer
374;00K090000019M0vEAE;00309000003rqTRAAY;00609000002IvNHAA0;Champion;00309000003rqTRAAY;00109000005ftIyAAI;Donald West;Publishing copy;00609000002IvNHAA0;00109000005ftj3AAA;New Business;00509000000V8fJAAS; ; ;2018-12-05;2018-07-25;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Phased well-modulated time-frame
375;00K090000019M0wEAE;00309000003rnNmAAI;00609000002IueAAAS;Champion;00309000003rnNmAAI;00109000005ftXSAAY;Mrs. Karen Farrell;Warden/ranger;00609000002IueAAAS;00109000005ftfYAAQ;New Business;00509000000WaPyAAK; ; ;2018-12-18;2018-07-25;Lost;Marketing;0.0;0.0;EUR; ; ;Cross-platform zero tolerance utilization
376;00K090000019M0xEAE;00309000003rlaUAAQ;00609000002IuHKAA0;Champion;00309000003rlaUAAQ;00109000005g2EnAAI;David Hill;Sales executive;00609000002IuHKAA0;00109000005fs51AAA;New Business;00509000000V8fYAAS;2018-11-01;2018-12-31;2019-05-20;2018-09-19;Lost;Marketing;31572.33;15915.16;EUR;Marketing before 2021; ;Phased optimal throughput
377;00K090000019M0yEAE;00309000003rpgnAAA;00609000002IubgAAC;Champion;00309000003rpgnAAA;00109000005fzBEAAY;Kathleen Brown;Therapist, speech and language;00609000002IubgAAC;00109000005ftROAAY;New Business;00509000000V8fYAAS; ; ;2019-01-23;2018-11-06;Lost;Marketing;0.0;0.0;EUR; ; ;Managed motivating open architecture
378;00K090000019M0zEAE;00309000003rjb5AAA;00609000002Iv3qAAC;Champion;00309000003rjb5AAA;00109000005fs6MAAQ;Jillian Mccoy;Intelligence analyst;00609000002Iv3qAAC;00109000005fs6MAAQ;New Business;00509000000V8gRAAS; ; ;2019-11-28;2019-01-24;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Versatile leadingedge orchestration
379;00K090000019M10EAE;00309000003rqRCAAY;00609000002IuVzAAK;Champion;00309000003rqRCAAY;00109000005fstdAAA;Terry Gonzalez;Physiotherapist;00609000002IuVzAAK;00109000005fstdAAA;New Business;00509000000V8g7AAC; ; ;2019-01-21;2018-08-29;Lost;Marketing;0.0;0.0;EUR; ; ;Integrated mobile data-warehouse
380;00K090000019M11EAE;00309000003rk6RAAQ;00609000002IvHdAAK;Champion;00309000003rk6RAAQ;00109000005ft4MAAQ;Michael Huerta;Retail merchandiser;00609000002IvHdAAK;00109000005ft4MAAQ;New Business;00509000000V8g7AAC; ; ;2018-11-15;2018-07-31;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Function-based 24/7 encryption
381;00K090000019M12EAE;00309000003rqmJAAQ;00609000002IuMkAAK;Champion;00309000003rqmJAAQ;00109000005fsKdAAI;Stephanie Miller;Ergonomist;00609000002IuMkAAK;00109000005fsKdAAI;New Business;00509000000V8eQAAS; ; ;2019-06-27;2019-03-07;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Integrated tertiary website
382;00K090000019M13EAE;00309000003rrRyAAI;00609000002Iv1yAAC;Champion;00309000003rrRyAAI;00109000005fvMkAAI;Ebony Cook;Software engineer;00609000002Iv1yAAC;00109000005frvfAAA;New Business;00509000000V8fTAAS; ; ;2019-02-12;2018-07-30;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Customer-focused 3rdgeneration matrices
383;00K090000019M14EAE;00309000003rrlsAAA;00609000002IuVkAAK;Champion;00309000003rrlsAAA;00109000005fu4NAAQ;Elizabeth Gregory;Holiday representative;00609000002IuVkAAK;00109000005fssyAAA;New Business;00509000000V8gHAAS; ; ;2019-08-06;2018-04-03;Lost;Marketing;0.0;0.0;EUR; ; ;Progressive well-modulated superstructure
384;00K090000019M15EAE;00309000003rmRUAAY;00609000002IuJCAA0;Champion;00309000003rmRUAAY;00109000005fsCHAAY;Peter Smith;Local government officer;00609000002IuJCAA0;00109000005fsCHAAY;New Business;00509000000V8dTAAS; ; ;2019-01-17;2018-12-20;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Right-sized scalable middleware
385;00K090000019M16EAE;00309000003rrlvAAA;00609000002IuhuAAC;Champion;00309000003rrlvAAA;00109000005fu4NAAQ;Danielle Dunn;Medical sales representative;00609000002IuhuAAC;00109000005fu4NAAQ;New Business;00509000000V8fdAAC; ; ;2018-10-01;2018-09-20;Lost;Partner Sourced;0.0;0.0;EUR;Partner Sourced - Alliances; ;Customizable tangible moratorium
386;00K090000019M17EAE;00309000003riZnAAI;00609000002IvKUAA0;Champion;00309000003riZnAAI;00109000005ftJUAAY;Joshua Robertson;Teacher, special educational needs;00609000002IvKUAA0;00109000005ftJUAAY;New Business;00509000000V8g7AAC; ; ;2018-08-31;2018-08-31;Lost;Marketing;0.0;0.0;EUR; ; ;Versatile background encryption
387;00K090000019M18EAE;00309000003roCJAAY;00609000002IuU8AAK;Champion;00309000003roCJAAY;00109000005fso6AAA;Christine Long;Financial trader;00609000002IuU8AAK;00109000005fso6AAA;New Business;00509000000V8fsAAC; ; ;2019-02-14;2018-08-01;Lost;Partner Sourced;0.0;0.0;EUR;Partner Sourced - Alliances; ;Team-oriented client-driven help-desk
388;00K090000019M19EAE;00309000003rpY6AAI;00609000002IudrAAC;Champion;00309000003rpY6AAI;00109000005ftd3AAA;Denise Sampson;Education officer, environmental;00609000002IudrAAC;00109000005ftd3AAA;New Business;00509000000V8g7AAC; ; ;2019-01-22;2018-08-29;Lost;Marketing;0.0;0.0;EUR; ; ;Multi-tiered dedicated core
389;00K090000019M1AEAU;00309000003rjkgAAA;00609000002IvPDAA0;Champion;00309000003rjkgAAA;00109000005fu8YAAQ;Shirley Arnold;Education officer, environmental;00609000002IvPDAA0;00109000005fu8YAAQ;New Business;00509000000V8gMAAS; ; ;2019-04-01;2019-04-15;Won;Marketing;8435.32;0.0;EUR;Others Marketing; ;Adaptive neutral approach
390;00K090000019M1BEAU;00309000003ri0cAAA;00609000002IuQwAAK;Champion;00309000003ri0cAAA;00109000005fsgLAAQ;John Roberts;Film/video editor;00609000002IuQwAAK;00109000005fsgLAAQ;New Business;00509000000V8g7AAC; ; ;2018-11-20;2018-09-20;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Persistent multi-tasking open architecture
391;00K090000019M1CEAU;00309000003rpYaAAI;00609000002IudzAAC;Champion;00309000003rpYaAAI;00109000005ftdJAAQ;Jonathan Barber;Paramedic;00609000002IudzAAC;00109000005ftdJAAQ;New Business;00509000000V8f9AAC; ; ;2018-10-12;2018-08-02;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Organized client-server knowledge user
392;00K090000019M1DEAU;00309000003rozcAAA;00609000002IuGfAAK;Champion;00309000003rozcAAA;00109000005g2QrAAI;Hannah King;Visual merchandiser;00609000002IuGfAAK;00109000005fs2qAAA;New Business;00509000000V8dTAAS; ; ;2019-05-14;2018-08-27;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Synergistic directional success
393;00K090000019M1EEAU;00309000003rpYYAAY;00609000002IudyAAC;Champion;00309000003rpYYAAY;00109000005ftdIAAQ;Craig Perez;Medical technical officer;00609000002IudyAAC;00109000005ftdIAAQ;New Business;00509000000V8eGAAS; ; ;2018-09-14;2018-08-29;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Assimilated contextually-based hub
394;00K090000019M1FEAU;00309000003ri0dAAA;00609000002IuQvAAK;Champion;00309000003ri0dAAA;00109000005fsgLAAQ;James Mercer;Optician, dispensing;00609000002IuQvAAK;00109000005fsgLAAQ;New Business;00509000000V8g7AAC; ; ;2019-01-30;2018-10-16;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Self-enabling holistic firmware
395;00K090000019M1GEAU;00309000003rqgYAAQ;00609000002IueDAAS;Champion;00309000003rqgYAAQ;00109000005fticAAA;Andrew Chase;Arts administrator;00609000002IueDAAS;00109000005fticAAA;New Business;00509000000V8eLAAS; ; ;2019-05-07;2018-12-21;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Re-engineered mobile forecast
396;00K090000019M1HEAU;00309000003rjq7AAA;00609000002Iv23AAC;Champion;00309000003rjq7AAA;00109000005frvfAAA;Rebecca Boyle;Purchasing manager;00609000002Iv23AAC;00109000005frvfAAA;New Business;00509000000V8fTAAS; ; ;2018-11-14;2018-10-23;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Networked user-facing time-frame
397;00K090000019M1IEAU;00309000003rjq8AAA;00609000002Iv1zAAC;Champion;00309000003rjq8AAA;00109000005ftqaAAA;Frank Moreno;Engineering geologist;00609000002Iv1zAAC;00109000005frvfAAA;New Business;00509000000V8fTAAS; ; ;2019-06-26;2018-11-23;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Integrated human-resource leverage
398;00K090000019M1JEAU;00309000003rll4AAA;00609000002IvPzAAK;Champion;00309000003rll4AAA;00109000005fuCaAAI;Jill Contreras;Counsellor;00609000002IvPzAAK;00109000005fuCaAAI;New Business;00509000000V8f4AAC; ; ;2018-11-16;2018-08-27;Lost;Marketing;0.0;0.0;EUR; ; ;Distributed composite conglomeration
399;00K090000019M1KEAU;00309000003rpYbAAI;00609000002Iue0AAC;Champion;00309000003rpYbAAI;00109000005ftdKAAQ;Kelly Owen;Engineer, biomedical;00609000002Iue0AAC;00109000005ftdKAAQ;New Business;00509000000V8eGAAS; ; ;2018-09-26;2018-08-06;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Visionary fresh-thinking instruction set
400;00K090000019M1LEAU;00309000003rpYcAAI;00609000002Iue1AAC;Champion;00309000003rpYcAAI;00109000005ftdLAAQ;Patricia Steele;Data scientist;00609000002Iue1AAC;00109000005ftdLAAQ;New Business;00509000000V8fiAAC; ; ;2018-08-28;2018-08-14;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Public-key disintermediate protocol
401;00K090000019M1MEAU;00309000003rm0wAAA;00609000002IvDlAAK;Champion;00309000003rm0wAAA;00109000005fsm9AAA;Jonathan Martinez;Customer service manager;00609000002IvDlAAK;00109000005fsm9AAA;New Business;00509000000V8gRAAS; ; ;2018-11-06;2018-09-20;Won;Marketing;32369.41;0.0;EUR; ; ;Optimized methodical benchmark
402;00K090000019M1NEAU;00309000003rmhSAAQ;00609000002IuFHAA0;Champion;00309000003rmhSAAQ;00109000005fs00AAA;Kimberly Arnold;Research scientist (physical sciences);00609000002IuFHAA0;00109000005fs00AAA;New Business;00509000000V8gRAAS; ; ;2019-05-10;2018-10-01;Lost;Marketing;0.0;0.0;EUR; ; ;Universal systematic standardization
403;00K090000019M1OEAU;00309000003roXzAAI;00609000002IvMSAA0;Champion;00309000003roXzAAI;00109000005ftZXAAY;Cheryl Stout;Product/process development scientist;00609000002IvMSAA0;00109000005ftZXAAY;New Business;00509000000V8gCAAS; ; ;2018-10-09;2018-09-17;Lost;Marketing;25557.31;0.0;EUR;Marketing before 2021; ;Re-engineered object-oriented success
404;00K090000019M1PEAU;00309000003rrobAAA;00609000002IuifAAC;Champion;00309000003rrobAAA;00109000005fu5AAAQ;Robert Austin;Herbalist;00609000002IuifAAC;00109000005fu5AAAQ;New Business;00509000000V8eLAAS; ; ;2019-01-27;2018-08-08;Lost;Sales Generated;71348.28;0.0;EUR;Sales Generated Lead - by AE/AM; ;Implemented reciprocal forecast
405;00K090000019M1QEAU;00309000003rqU1AAI;00609000002IubAAAS;Champion;00309000003rqU1AAI;00109000005ftJ6AAI;Joe Costa;Careers information officer;00609000002IubAAAS;00109000005ftJ6AAI;New Business;00509000000V8gCAAS; ; ;2018-10-11;2018-08-21;Lost;Sales Generated;21470.71;0.0;EUR;Sales Generated Lead - by AE/AM; ;Realigned bottom-line instruction set
406;00K090000019M1REAU;00309000003rh4XAAQ;00609000002Iu9wAAC;Champion;00309000003rh4XAAQ; ;Patricia Watkins;Manufacturing engineer;;;;;;;;;;;;;;;;
407;00K090000019M1SEAU;00309000003rlquAAA;00609000002IuNsAAK;Champion;00309000003rlquAAA;00109000005fsR4AAI;Jennifer Foster;Charity fundraiser;00609000002IuNsAAK;00109000005fsR4AAI;New Business;00509000000V8gMAAS; ; ;2019-01-16;2018-08-27;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;User-friendly demand-driven moderator
408;00K090000019M1TEAU;00309000003rqmLAAQ;00609000002IuMmAAK;Champion;00309000003rqmLAAQ;00109000005fsKdAAI;Katie Alvarez;Curator;00609000002IuMmAAK;00109000005fsKdAAI;New Business;00509000000V8eQAAS; ; ;2020-04-15;2018-09-12;Lost;Partner Sourced;68037.86;0.0;EUR;Partner Sourced - Alliances; ;Multi-channeled demand-driven process improvement
409;00K090000019M1UEAU;00309000003rmQCAAY;00609000002IuIiAAK;Champion;00309000003rmQCAAY;00109000005fsCAAAY;Kevin Page;Exhibition designer;00609000002IuIiAAK;00109000005fsCAAAY;New Business;00509000000V8fYAAS; ; ;2018-11-29;2018-08-27;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Grass-roots asynchronous portal
410;00K090000019M1VEAU;00309000003rm8dAAA;00609000002IuZMAA0;Champion;00309000003rm8dAAA;00109000005ft8eAAA;Jason Johnson;Chartered public finance accountant;00609000002IuZMAA0;00109000005ft8eAAA;New Business;00509000000V8eGAAS; ; ;2019-08-27;2018-08-30;Lost;Marketing;42395.22;0.0;EUR;Marketing before 2021; ;Innovative attitude-oriented initiative
411;00K090000019M1WEAU;00309000003rpYoAAI;00609000002Iue6AAC;Champion;00309000003rpYoAAI;00109000005ftdaAAA;Jeffrey Arnold MD;Petroleum engineer;00609000002Iue6AAC;00109000005ftdaAAA;New Business;00509000000V8f9AAC; ; ;2019-01-17;2018-08-29; ;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Exclusive grid-enabled standardization
412;00K090000019M1XEAU;00309000003rpYkAAI;00609000002Iue4AAC;Champion;00309000003rpYkAAI;00109000005ftdUAAQ;Craig Harris;Estate agent;00609000002Iue4AAC;00109000005ftdUAAQ;New Business;00509000000WaKtAAK; ; ;2019-01-17;2018-08-20;Lost;Marketing;0.0;0.0;EUR; ; ;Reactive value-added monitoring
413;00K090000019M1YEAU;00309000003rll9AAA;00609000002IvQ3AAK;Champion;00309000003rll9AAA;00109000005fuCdAAI;Christopher Pitts;English as a second language teacher;00609000002IvQ3AAK;00109000005fuCdAAI;New Business;00509000000V8eQAAS; ; ;2019-05-22;2019-02-19;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Ergonomic even-keeled migration
414;00K090000019M1ZEAU;00309000003rptKAAQ;00609000002IulMAAS;Champion;00309000003rptKAAQ;00109000005fuMaAAI;Crystal Adams;Tax inspector;00609000002IulMAAS;00109000005fuMaAAI;New Business;00509000000V8eQAAS; ; ;2019-07-18;2018-11-19;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Stand-alone optimal implementation
415;00K090000019M1aEAE;00309000003rpdNAAQ;00609000002IuLuAAK;Champion;00309000003rpdNAAQ;00109000005fsJCAAY;Bruce Davis;English as a second language teacher;00609000002IuLuAAK;00109000005fsJCAAY;New Business;00509000000V8gCAAS; ; ;2018-10-12;2018-10-11;Lost;Marketing;30821.14;0.0;EUR;Marketing before 2021; ;Team-oriented actuating approach
416;00K090000019M1bEAE;00309000003rpdPAAQ;00609000002IuLtAAK;Champion;00309000003rpdPAAQ;00109000005fsJCAAY;Kevin Lopez;Curator;00609000002IuLtAAK;00109000005fsJCAAY;New Business;00509000000V8gCAAS; ; ;2019-01-15;2018-10-11;Lost;Marketing;36744.07;0.0;EUR;Marketing before 2021; ;Total radical methodology
417;00K090000019M1cEAE;00309000003rh55AAA;00609000002Iuh9AAC;Champion;00309000003rh55AAA; ;Jennifer Williams;Fine artist;00609000002Iuh9AAC;00109000005fu0AAAQ;New Business;00509000000V8f4AAC; ; ;2019-02-15;2018-08-27;Lost;Marketing;0.0;0.0;EUR; ; ;Persistent explicit help-desk
418;00K090000019M1dEAE;00309000003rpYtAAI;00609000002Iue7AAC;Champion;00309000003rpYtAAI;00109000005ftdfAAA;Travis Garrett;Multimedia specialist;00609000002Iue7AAC;00109000005ftdfAAA;New Business;00509000000V8eQAAS; ; ;2019-06-05;2018-08-27;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Persevering interactive infrastructure
419;00K090000019M1eEAE;00309000003rpZ6AAI;00609000002Iue9AAC;Champion;00309000003rpZ6AAI;00109000005ftdvAAA;Fernando Santos;Advice worker;00609000002Iue9AAC;00109000005ftdvAAA;New Business;00509000000WaQSAA0; ; ;2018-12-19;2018-08-28;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Cross-platform system-worthy utilization
420;00K090000019M1fEAE;00309000003rqU2AAI;00609000002IubBAAS;Champion;00309000003rqU2AAI;00109000005ftJ6AAI;Derrick Ferguson;Administrator, charities/voluntary organisations;00609000002IubBAAS;00109000005ftJ6AAI;New Business;00509000000V8dwAAC; ; ;2019-08-26;2019-07-09;Lost;Partner Sourced;29848.02;0.0;EUR;Partner Sourced - Alliances; ;Front-line cohesive paradigm
421;00K090000019M1gEAE;00309000003roe5AAA;00609000002Iv7vAAC;Champion;00309000003roe5AAA;00109000005fsIRAAY;Jay Hansen;Emergency planning/management officer;00609000002Iv7vAAC;00109000005fsIRAAY;Upsell;00509000000V8dTAAS;2018-12-01;2019-12-31;2019-02-25;2019-02-25;Won;Marketing;0.0;21822.43;EUR;Marketing before 2021; ;Quality-focused didactic help-desk
422;00K090000019M1hEAE;00309000003rpZ1AAI;00609000002Iue8AAC;Champion;00309000003rpZ1AAI;00109000005ftdlAAA;Joshua Rush;Microbiologist;00609000002Iue8AAC;00109000005ftdlAAA;New Business;00509000000WaKtAAK; ; ;2019-01-23;2018-11-29;Lost;Marketing;0.0;0.0;EUR;Others Marketing; ;Intuitive empowering orchestration
423;00K090000019M1iEAE;00309000003rptLAAQ;00609000002IulKAAS;Champion;00309000003rptLAAQ;00109000005fuMaAAI;Kathryn Saunders;Secretary/administrator;00609000002IulKAAS;00109000005fuMaAAI;New Business;00509000000V8fTAAS; ; ;2019-03-11;2018-11-20;Lost;Partner Sourced;0.0;0.0;EUR;Partner Sourced - Alliances; ;Profound neutral budgetary management
424;00K090000019M1jEAE;00309000003rnzmAAA;00609000002IuPHAA0;Champion;00309000003rnzmAAA;00109000005fsUGAAY;Jonathan Pitts;Human resources officer;00609000002IuPHAA0;00109000005fsUGAAY;New Business;00509000000V8eLAAS; ; ;2019-05-02;2018-08-27;Lost;Marketing;0.0;0.0;EUR; ; ;Profound next generation installation
425;00K090000019M1kEAE;00309000003roKKAAY;00609000002IvJiAAK;Champion;00309000003roKKAAY;00109000005ftEAAAY;Douglas Salinas;Site engineer;00609000002IvJiAAK;00109000005ftEAAAY;New Business;00509000000V8gCAAS; ; ;2018-12-03;2018-10-10;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Phased transitional synergy
426;00K090000019M1lEAE;00309000003rpBDAAY;00609000002IunPAAS;Champion;00309000003rpBDAAY;00109000005fuoWAAQ;Laurie Smith;Textile designer;00609000002IunPAAS;00109000005fuoWAAQ;Renew;00509000000V8fEAAS;2020-08-01;2021-07-31;2019-07-31;2020-08-26;Won;Partner Sourced;0.0;24242.44;EUR;Partner Sourced - Alliances; ;Digitized fresh-thinking model
427;00K090000019M1mEAE;00309000003rlGJAAY;00609000002IvHmAAK;Champion;00309000003rlGJAAY;00109000005fz2TAAQ;Natalie Rogers;Geologist, wellsite;00609000002IvHmAAK;00109000005ft4QAAQ;New Business;00509000000V8f4AAC; ; ;2020-03-14;2018-10-16;Lost;Marketing;14201.54;0.0;EUR; ; ;Function-based holistic toolset
428;00K090000019M1nEAE;00309000003rlGEAAY;00609000002IuYNAA0;Champion;00309000003rlGEAAY;00109000005fz2NAAQ;Matthew Randolph;Operations geologist;00609000002IuYNAA0;00109000005ft5lAAA;New Business;00509000000V8dTAAS; ; ;2019-01-04;2018-09-27;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Inverse user-facing collaboration
429;00K090000019M1oEAE;00309000003rkOIAAY;00609000002IueYAAS;Champion;00309000003rkOIAAY;00109000005ftpxAAA;Ashley Brown;Producer, television/film/video;00609000002IueYAAS;00109000005ftpxAAA;New Business;00509000000V8eGAAS; ; ;2019-02-21;2018-08-29;Lost;Partner Sourced;0.0;0.0;EUR;Partner Sourced - Alliances; ;Reduced optimizing Graphic Interface
